|id |nombre                                                |descripcion                            |precio   |stock |imagen                                                              |categoria_id|
|209|chocolate aguila naranjitas 100gr                     |Aguila                                 |7.364,29 |413   |productos/chocolate_aguila_naranjitas_100gr.png                     |17          |
|210|chocolate aguila para taza 150gr                      |Aguila                                 |7.542,09 |547   |productos/chocolate_aguila_para_taza_150gr.webp                     |17          |
|211|coco rallado alicante x 50 gr                         |Alicante                               |1.930,24 |471   |productos/coco_rallado_alicante_x_50_gr.webp                        |17          |
|212|coco rallado dos anclas x 40 gr                       |Dos Anclas                             |1.730,59 |412   |productos/coco_rallado_dos_anclas_x_40_gr.webp                      |17          |
|213|crema chantilly royal polvo x 50 gr                   |Royal                                  |2.830,89 |587   |productos/crema_chantilly_royal_polvo_x_50_gr.webp                  |17          |
|214|esencia de vainilla alicante x 100 cc                 |Alicante                               |1.970,99 |412   |productos/esencia_de_vainilla_alicante_x_100_cc.webp                |17          |
|215|flan exquisita dulce de leche sobre 40gr              |Exquisita                              |1.298,99 |558   |productos/flan_exquisita_dulce_de_leche_sobre_40gr.png              |17          |
|216|flan exquisita vainilla sobre 40gr                    |Exquisita                              |1.298,99 |741   |productos/flan_exquisita_vainilla_sobre_40gr.png                    |17          |
|217|gelatina bc frutilla 20gr                             |BC                                     |828,89   |698   |productos/gelatina_bc_frutilla_20gr.webp                            |17          |
|218|gelatina exquisita cereza light sobre 25gr            |Exquisita                              |1.067,09 |587   |productos/gelatina_exquisita_cereza_light_sobre_25gr.png            |17          |
|219|gelatina exquisita frutilla sobre 40gr                |Exquisita                              |1.067,09 |587   |productos/gelatina_exquisita_frutilla_sobre_40gr.png                |17          |
|220|gelatina exquisita durazno light sobre 25gr                         |Exquisita                              |1.067,09 |541   |productos/gelatina_exquisita_durazno_light_sobre_25gr.png                              |17          |
|221|gelatina exquisita durazno sobre 40gr                               |Exquisita                              |1.067,09 |440   |productos/gelatina_exquisita_durazno_sobre_40gr.png                                    |17          |
|222|gelatina exquisita frambuesa sobre 40gr                             |Exquisita                              |1.067,09 |587   |productos/gelatina_exquisita_frambuesa_sobre_40gr.png                                  |17          |
|223|gelatina exquisita frutilla light sobre 25gr                        |Exquisita                              |1.067,09 |554   |productos/gelatina_exquisita_frutilla_light_sobre_25gr.png                             |17          |
|224|gelatina exquisita frutilla sobre 40gr                              |Exquisita                              |1.067,09 |541   |productos/gelatina_exquisita_frutilla_sobre_40gr_2kiwTup.png                           |17          |
|225|gelatina exquisita naranja sobre 40gr                               |Exquisita                              |1.067,09 |541   |productos/gelatina_exquisita_naranja_sobre_40gr.png                                    |17          |
|226|gelatina godet frambuesa 25 gr                                      |Godet                                  |828,89   |114   |productos/gelatina_godet_frambuesa_25_gr.webp                                          |17          |
|227|gelatina godet frutilla 25 gr                                       |Godet                                  |828,89   |639   |productos/gelatina_godet_frutilla_25_gr.webp                                           |17          |
|228|gelatina royal cereza 25 gr                                         |Royal                                  |1.954,19 |558   |productos/gelatina_royal_cereza_25_gr.png                                              |17          |
|229|gelatina royal frambuesa 25 gr                                      |Royal                                  |1.954,19 |547   |productos/gelatina_royal_frambuesa_25_gr.webp                                          |17          |
|230|helado exquisita chocolate cremosa x52gr                            |Exquisita                              |1.684,79 |221   |productos/helado_exquisita_chocolate_cremosa_x52gr.webp                                |17          |
|231|leche condensada nestle light 395gr                                 |Nestle                                 |4.721,59 |558   |productos/leche_condensada_nestle_light_395gr.webp                                     |17          |
|232|leche condensada nestle tetra 395gr                                 |Nestle                                 |4.721,59 |541   |productos/leche_condensada_nestle_tetra_395gr.webp                                     |17          |
|233|nutella pasta de avellanas 140gr                                    |Nutella                                |5.074,19 |554   |productos/nutella_pasta_de_avellanas_140gr.png                                         |17          |
|234|polvo para hornear royal x 50 gr                                    |Royal                                  |2.409,69 |478   |productos/polvo_para_hornear_royal_x_50_gr.webp                                        |17          |
|235|postre exquisita chocol con vitamina x 80 gr                        |Exquisita                              |1.700,39 |470   |productos/postre_exquisita_chocol_con_vitamina_x_80_gr.png                             |17          |
|236|postre exquisita d.de lec convitamina x 80 gr                       |Exquisita                              |1.276,09 |665   |productos/postre_exquisita_d.de_lec_convitamina_x_80_gr.png                            |17          |
|237|postre exquisita plac light choc conv x65                           |Exquisita                              |1.700,39 |654   |productos/postre_exquisita_plac_light_choc_conv_x65.png                                |17          |
|238|postre exquisita plac light vainillaconvitaminax50                  |Exquisita                              |1.276,09 |669   |productos/postre_exquisita_plac_light_vainillaconvitaminax50.png                       |17          |
|240|postre exquisita placeres light dl 60gr                             |Exquisita                              |1.246,99 |470   |productos/postre_exquisita_placeres_light_dl_60gr.png                                  |17          |
|241|postre exquisita vainilla convitamina x 80 gr                       |Exquisita                              |1.276,09 |540   |productos/postre_exquisita_vainilla_convitamina_x_80_gr.png                            |17          |
